x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x28,x30,x32,x37,x39,x41,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x29,x31,x33,x34,x35,x36,x38,x40,x42
2,2,14,13,14,3,3,5,8,10,9,10,10,6,0,6,6,10,12,1,0.8980794923712738,0.8584919205029948,0.42565291751295076,0.38060653598736427,0.6977861159733785,0.8169011669665134,0.9359545225871967,0.8979872817660958,0.9420162225150145,0.7567743823068882,0.962946523470647,0.8638112480763002,0.9864922188828518,0.6613837832474875,0.7069124760218521,0.6,0.0,0.0,0.058290391969082214,0.0,1.1774836407903668,15.0,0.5
2,2,14,12,13,3,4,4,8,9,7,11,10,6,0,6,6,13,12,1,0.9736314224779917,0.05405784383575888,0.8713184258111415,0.7485190177785521,0.601112193930285,0.8348056097742664,0.9977342638085471,0.7118856532462027,0.7327489780308116,0.9772770925020461,0.919142318627763,0.8327044200082292,0.9774372102360317,0.684475138512979,62.26448592356146,0.16353214316048006,0.0,0.0,0.18367170349817585,0.0,1.9022984852452893,14.285286933589818,0.316550614498538
2,2,12,14,14,5,4,5,11,7,10,10,9,6,0,6,6,14,12,1,0.9475644277349389,0.2997450189157319,0.8497260741284276,0.26665522102812667,0.8253034743672893,0.8826118969939691,0.8983068348054384,0.9586495481547552,0.9518303504715034,0.552514052918977,0.8673500433941993,0.5375241370134047,0.5799430432600678,0.8108836284495397,34.109703239726585,0.16224856158488984,0.0,0.0,0.07373700341309392,0.0,1.1696162338286673,6.241403811838982,0.10504354397094129
2,2,13,13,14,5,4,4,11,10,7,10,9,6,0,6,6,13,12,1,0.7350254444463526,0.39810853795195866,0.36285399228354265,0.7673599876344881,0.2687187825010192,0.9012180074965014,0.5221902161167835,0.6053053129768168,0.7106760371829371,0.9624090355880056,0.9729552496314425,0.4184374131008351,0.8439823751513544,0.8335360352206781,17.222123293666534,0.17050028699192393,0.0,0.0,0.10669645100074596,0.0,0.5729582498869298,5.377036670711828,0.28286996504748757
2,1,12,12,14,3,3,5,8,9,11,10,9,6,0,6,6,2,12,1,0.6767381686105396,0.366690773949763,0.8395473297900027,0.6145918377724744,0.403544852831724,0.6479995801105914,0.19442746029724298,0.7096522438685433,0.8575545247537409,0.5789355385167397,0.521939395011142,0.7294423064810599,0.9660392739738574,0.7533382295081027,15.94945869370793,0.15958725294157294,0.0,0.0,0.04575009596730808,0.0,0.3548903749611489,1.0895236980460181,0.33055162028365204
2,2,14,12,13,3,5,3,8,9,8,11,9,6,0,6,6,13,12,1,0.14135841933442908,0.37204479548618336,0.5276350103698668,0.020564459911518722,0.05298949112090684,0.3252871153541159,0.7955517137069217,0.06199878365017136,0.595418337988021,0.4843905285659189,0.708808814032098,0.44001187301300926,0.08312019768089166,0.17828301171846553,0.42335621830157066,0.16278998290641253,0.0,0.0,0.07856567332079842,0.0,0.07183742298522108,0.023072267976124994,0.28443513602434545
2,2,12,14,13,3,3,5,11,8,11,9,9,6,0,6,6,12,12,1,0.3600661293718438,0.002953811760493634,0.18110532307402072,0.0121145193094644,0.2633134462299447,0.01776456498997024,0.38406150992387234,0.4689516711665965,0.34357961986682534,0.6357528424567631,0.0860591112134178,0.3045879701303078,0.5961226089595054,0.39032878808404486,0.5016533737121289,0.16013644552767772,0.0,0.0,0.7326036229538365,0.0,0.3252615116918118,0.363990739949419,0.02897887841036837
2,2,13,13,13,3,3,3,8,9,8,8,8,6,0,6,6,2,12,1,0.6732922853139804,0.005681263622610002,0.2388752055242349,0.3622127052206279,0.45841921487451587,0.01920194565932415,0.13910374920602075,0.054210545483047407,0.6558324201639327,0.5082340657327169,0.7841423294850824,0.4934489075179952,0.7586745785275135,0.5023618657881302,7.230216617020716,0.15867688437158164,0.0,0.0,0.008314874104824177,0.0,0.2932455535809756,0.054640297445233924,0.007152496878820013
2,2,12,13,13,4,3,3,8,8,11,10,9,6,0,6,6,11,12,1,0.13226401974708765,0.13458221974020346,0.29339702144929586,0.033446013126749115,0.005723115291489826,0.023886366914119467,0.06275220117020973,0.17452255519704518,0.32013518617868614,0.20039291277529483,0.4301935286146991,0.07246766565829024,0.37318707383827476,0.570933444124063,13.467119589084183,0.16368378238639825,0.0,0.0,9.344937700776074e-05,0.0,0.049460859950294145,7.367113859644677,0.04013096924322454
